Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Pagado,FCO3447514,169200,225248,24/11/2021,24/11/2021
Pagado,FCO3448236,10539,62682,10/11/2021,10/11/2021
Pagado,FCO3448237,7955,361582,08/11/2021,08/11/2021
Pagado,FCO3448239,12391,102850,22/04/2022,22/04/2022
Pagado,FCO3448240,12920,641450,21/01/2022,21/01/2022
Pagado,FCO3448241,12951,269623,23/11/2021,23/11/2021
Pagado,FCO3448243,19349,51320,08/11/2021,08/11/2021
Pagado,FCO3448244,19633,280946,23/11/2021,23/11/2021
Pagado,FCO3448246,30656,65467,03/11/2021,03/11/2021
Pagado,FCO3448249,34245,344046,30/11/2021,30/11/2021
Pagado,FCO3448251,35283,169791,12/11/2021,12/11/2021
Pagado,FCO3448252,35850,1,17/03/2022,17/03/2022
Pagado,FCO3448256,38385,135522,19/11/2021,19/11/2021
Pagado,FCO3448257,38412,78130,12/01/2022,12/01/2022
Pagado,FCO3448258,39449,37514,10/12/2021,10/12/2021
Pagado,FCO3448259,39517,43210,12/11/2021,12/11/2021
Pagado,FCO3448260,40517,0,13/12/2021,13/12/2021
Pagado,FCO3448261,40780,94827,02/11/2021,02/11/2021
Pagado,FCO3448262,40826,67906,23/11/2021,23/11/2021
Pagado,FCO3448263,41357,92185,29/10/2021,29/10/2021
Pagado,FCO3448264,41417,35373,16/11/2021,16/11/2021
Pagado,FCO3448265,41533,77444,04/11/2021,04/11/2021
Pagado,FCO3448267,41892,22900,01/12/2021,01/12/2021
Pagado,FCO3448268,41970,83300,01/11/2021,01/11/2021
Pagado,FCO3448269,41974,61210,08/02/2022,08/02/2022
Pagado,FCO3448270,42070,48209,29/11/2021,29/11/2021
Pagado,FCO3448271,42992,179723,29/10/2021,29/10/2021
Pagado,FCO3448272,43396,40264,31/01/2022,31/01/2022
Pagado,FCO3448273,43872,86472,23/11/2021,23/11/2021
Pagado,FCO3448274,44109,186061,08/11/2021,08/11/2021
Pagado,FCO3448275,44196,36694,17/12/2021,17/12/2021
Pagado,FCO3448276,44301,66650,09/11/2021,09/11/2021
Pagado,FCO3448277,44884,150008,01/12/2021,01/12/2021
Pagado,FCO3448280,45204,59201,03/11/2021,03/11/2021
Pagado,FCO3448283,45445,35700,25/01/2022,25/01/2022
Pagado,FCO3448285,46065,26591,28/12/2021,28/12/2021
Pagado,FCO3448287,46340,43210,17/11/2021,17/11/2021
Pagado,FCO3448288,46678,416666,30/11/2021,30/11/2021
Pagado,FCO3448289,46857,43210,17/11/2021,17/11/2021
Pagado,FCO3448290,47145,92185,05/03/2022,05/03/2022
Pagado,FCO3448292,47458,75603,11/11/2021,11/11/2021
Pagado,FCO3448294,47807,149175,19/11/2021,19/11/2021
Pagado,FCO3448295,48205,158576,12/11/2021,12/11/2021
Pagado,FCO3448296,48559,68837,16/11/2021,16/11/2021
Pagado,FCO3448298,48979,35750,07/12/2021,07/12/2021
Pagado,FCO3448299,49432,217288,22/11/2021,22/11/2021
Pagado,FCO3448301,49713,74563,30/11/2021,30/11/2021
Pagado,FCO3448302,49805,82551,21/01/2022,21/01/2022
Pagado,FCO3448306,50755,111096,24/11/2021,24/11/2021
Pagado,FCO3448307,51296,158575,16/11/2021,16/11/2021
Pagado,FCO3448308,51299,61285,08/11/2021,08/11/2021
Pagado,FCO3448310,51579,59201,12/11/2021,12/11/2021
Pagado,FCO3448312,51950,116100,16/11/2021,16/11/2021
Pagado,FCO3448313,51965,40243,29/10/2021,29/10/2021
Pagado,FCO3448314,52046,-35091,04/11/2021,04/11/2021
Pagado,FCO3448315,52056,41696,08/11/2021,08/11/2021
Pagado,FCO3448316,52082,300000,19/11/2021,19/11/2021
Pagado,FCO3448317,52174,81781,17/11/2021,17/11/2021
Pagado,FCO3448318,52197,66650,23/11/2021,23/11/2021
Pagado,FCO3448319,52352,91431,02/12/2021,02/12/2021
Pagado,FCO3448320,52583,63538,19/11/2021,19/11/2021
Pagado,FCO3448321,52601,63430,21/12/2021,21/12/2021
Pagado,FCO3448322,52906,99596,24/11/2021,24/11/2021
Pagado,FCO3448323,53096,66826,11/11/2021,11/11/2021
Pagado,FCO3448324,53295,46104,24/12/2021,24/12/2021
Pagado,FCO3448326,54367,858347,26/11/2021,26/11/2021
Pagado,FCO3448327,54484,41650,19/11/2021,19/11/2021
Pagado,FCO3448328,54622,110518,24/11/2021,24/11/2021
Pagado,FCO3448329,54625,338097,11/11/2021,11/11/2021
Pagado,FCO3448330,54688,116509,31/01/2022,31/01/2022
Pagado,FCO3448331,54945,74650,28/03/2022,28/03/2022
Pagado,FCO3448332,55851,179013,24/11/2021,24/11/2021
Pagado,FCO3448333,56176,66650,10/11/2021,10/11/2021
Pagado,FCO3448334,56328,109500,04/11/2021,04/11/2021
Pagado,FCO3448335,56359,41650,29/10/2021,29/10/2021
Pagado,FCO3448336,56440,107453,08/11/2021,08/11/2021
Pagado,FCO3448337,57315,21420,04/05/2022,04/05/2022
Pagado,FCO3448338,57385,43435,16/12/2021,16/12/2021
Pagado,FCO3448340,60051,184649,04/11/2021,04/11/2021
Pagado,FCO3448341,60740,515666,03/11/2021,03/11/2021
Pagado,FCO3448342,60785,44738,16/11/2021,16/11/2021
Pagado,FCO3448343,60924,146962,19/11/2021,19/11/2021
Pagado,FCO3448344,60998,164448,18/11/2021,18/11/2021
Pagado,FCO3448345,61284,63264,26/11/2021,26/11/2021
Pagado,FCO3448346,61385,80435,08/11/2021,08/11/2021
Pagado,FCO3448347,61405,134364,01/11/2021,01/11/2021
Pagado,FCO3448349,62204,68650,29/10/2021,29/10/2021
Pagado,FCO3448351,62562,61285,29/10/2021,29/10/2021
Pagado,FCO3448353,63145,233158,07/12/2021,07/12/2021
Pagado,FCO3448355,65276,409440,08/11/2021,08/11/2021
Pagado,FCO3448356,65484,46864,11/02/2022,11/02/2022
Pagado,FCO3448357,65678,41650,28/02/2022,28/02/2022
Pagado,FCO3448358,66475,120784,11/11/2021,11/11/2021
Pagado,FCO3448362,70139,73493,23/11/2021,23/11/2021
Pagado,FCO3448363,70210,90356,24/11/2021,24/11/2021
Pagado,FCO3448364,70518,85535,18/01/2022,18/01/2022
Pagado,FCO3448366,72059,60328,08/11/2021,08/11/2021
Pagado,FCO3448367,72150,157835,03/12/2021,03/12/2021
Pagado,FCO3448368,72675,44738,03/11/2021,03/11/2021
Pagado,FCO3448369,72996,138096,10/11/2021,10/11/2021
Pagado,FCO3448370,73189,109427,29/10/2021,29/10/2021
Pagado,FCO3448371,73198,73942,24/11/2021,24/11/2021
Pagado,FCO3448372,73790,44738,02/11/2021,02/11/2021
Pagado,FCO3448373,73791,23800,08/11/2021,08/11/2021
Pagado,FCO3448374,74634,9561,12/01/2022,12/01/2022
Pagado,FCO3448375,75248,90294,16/11/2021,16/11/2021
Pagado,FCO3448376,75275,41650,22/11/2021,22/11/2021
Pagado,FCO3448377,75586,41650,25/11/2021,25/11/2021
Pagado,FCO3448378,75796,40644,17/11/2021,17/11/2021
Pagado,FCO3448379,75876,126951,12/01/2022,12/01/2022
Pagado,FCO3448380,75905,41650,02/12/2021,02/12/2021
Pagado,FCO3448381,75967,89476,02/12/2021,02/12/2021
Pagado,FCO3448384,76786,24909,24/02/2022,24/02/2022
Pagado,FCO3448385,78453,66650,30/10/2021,30/10/2021
Pagado,FCO3448387,78832,118300,19/11/2021,19/11/2021
Pagado,FCO3448388,78874,298631,23/11/2021,23/11/2021
Pagado,FCO3448389,78903,46830,15/12/2021,15/12/2021
Pagado,FCO3448390,78949,89476,08/02/2022,08/02/2022
Pagado,FCO3448392,79455,41650,29/11/2021,29/11/2021
Pagado,FCO3448393,81894,134214,05/11/2021,05/11/2021
Pagado,FCO3448394,82106,41650,04/11/2021,04/11/2021
Pagado,FCO3448398,83586,197032,26/11/2021,26/11/2021
Pagado,FCO3448399,83676,48629,08/06/2022,08/06/2022
Pagado,FCO3448401,85283,82459,07/12/2021,07/12/2021
Pagado,FCO3448403,86601,181364,20/11/2021,20/11/2021
Pagado,FCO3448404,87206,257834,06/01/2022,06/01/2022
Pagado,FCO3448406,87760,42900,19/11/2021,19/11/2021
Pagado,FCO3448407,88189,21420,16/11/2021,16/11/2021
Pagado,FCO3448408,88328,65120,06/11/2021,06/11/2021
Pagado,FCO3448409,88502,51130,30/10/2021,30/10/2021
Pagado,FCO3448410,89595,162802,05/11/2021,05/11/2021
Pagado,FCO3448411,89798,157160,10/11/2021,10/11/2021
Pagado,FCO3448412,90780,128435,28/10/2021,28/10/2021
Pagado,FCO3448413,91586,74595,17/11/2021,17/11/2021
Pagado,FCO3448414,91591,314566,10/11/2021,10/11/2021
Pagado,FCO3448415,91942,27270,29/10/2021,29/10/2021
Pagado,FCO3448416,92498,116578,23/11/2021,23/11/2021
Pagado,FCO3448417,92876,387904,15/12/2021,15/12/2021
Pagado,FCO3448418,93122,44505,03/11/2021,03/11/2021
Pagado,FCO3448419,93145,39072,09/11/2021,09/11/2021
Pagado,FCO3448420,93830,47089,24/11/2021,24/11/2021
Pagado,FCO3448421,94076,186895,13/11/2021,13/11/2021
Pagado,FCO3448423,95401,300175,29/10/2021,29/10/2021
Pagado,FCO3448424,95513,180539,02/12/2021,02/12/2021
Pagado,FCO3448425,95791,35750,23/11/2021,23/11/2021
Pagado,FCO3448426,96745,29811,28/12/2021,28/12/2021
Pagado,FCO3448428,97296,222054,01/12/2021,01/12/2021
Pagado,FCO3448429,100172,443100,18/11/2021,18/11/2021
Pagado,FCO3448430,100791,959350,03/11/2021,03/11/2021
Pagado,FCO3448435,101379,44738,08/11/2021,08/11/2021
Pagado,FCO3448436,101985,43210,04/11/2021,04/11/2021
Pagado,FCO3448439,102829,71195,12/11/2021,12/11/2021
Pagado,FCO3448441,103296,220121,03/11/2021,03/11/2021
Pagado,FCO3448444,106192,46785,20/12/2021,20/12/2021
Pagado,FCO3448446,106498,39990,22/11/2021,22/11/2021
Pagado,FCO3448447,106796,59500,11/11/2021,11/11/2021
Pagado,FCO3448448,107081,91101,19/11/2021,19/11/2021
Pagado,FCO3448449,107598,209571,29/12/2021,29/12/2021
Pagado,FCO3448450,108251,61584,29/11/2021,29/11/2021
Pagado,FCO3448451,108289,186008,11/12/2021,11/12/2021
Pagado,FCO3448452,108345,69047,05/11/2021,05/11/2021
Pagado,FCO3448453,108599,37386,26/11/2021,26/11/2021
Pagado,FCO3448456,110011,268150,22/11/2021,22/11/2021
Pagado,FCO3448457,110082,189058,26/11/2021,26/11/2021
Pagado,FCO3448458,110315,66650,01/02/2022,01/02/2022
Pagado,FCO3448459,110693,46104,05/11/2021,05/11/2021
Pagado,FCO3448460,110811,61662,24/11/2021,24/11/2021
Pagado,FCO3448461,112343,146615,12/01/2022,12/01/2022
Pagado,FCO3448462,112620,285436,14/01/2022,14/01/2022
Pagado,FCO3448463,112880,59500,17/07/2022,17/07/2022
Pagado,FCO3448464,113039,53550,01/11/2021,01/11/2021
Pagado,FCO3448465,113057,138096,16/11/2021,16/11/2021
Pagado,FCO3448467,113815,43210,18/11/2021,18/11/2021
Pagado,FCO3448471,114406,119273,28/12/2021,28/12/2021
Pagado,FCO3448472,114823,48089,16/11/2021,16/11/2021
Pagado,FCO3448473,115121,68425,12/11/2021,12/11/2021
Pagado,FCO3448474,115177,71245,02/02/2022,02/02/2022
Pagado,FCO3448475,115521,197184,13/11/2021,13/11/2021
Pagado,FCO3448476,115743,92424,17/11/2021,17/11/2021
Pagado,FCO3448477,115907,37935,24/11/2021,24/11/2021
Pagado,FCO3448478,116383,0,24/11/2021,24/11/2021
Pagado,FCO3448481,117717,66650,24/11/2021,24/11/2021
Pagado,FCO3448483,118341,137431,26/07/2022,26/07/2022
Pagado,FCO3448484,118775,1451653,23/12/2021,23/12/2021
Pagado,FCO3448485,118800,515666,12/11/2021,12/11/2021
Pagado,FCO3448489,120628,163933,25/11/2021,25/11/2021
Pagado,FCO3448490,120833,147474,18/11/2021,18/11/2021
Pagado,FCO3448491,121162,52242,28/02/2022,28/02/2022
Pagado,FCO3448492,121407,33255,06/12/2021,06/12/2021
Pagado,FCO3448493,121677,375294,28/10/2021,28/10/2021
Pagado,FCO3448495,122401,-325619,04/11/2021,04/11/2021
Pagado,FCO3448496,122602,564508,11/11/2021,11/11/2021
Pagado,FCO3448498,124244,27072,08/11/2021,08/11/2021
Pagado,FCO3448499,124587,67246,11/11/2021,11/11/2021
Pagado,FCO3448501,125390,158312,06/11/2021,06/11/2021
Pagado,FCO3448502,125579,328026,19/11/2021,19/11/2021
Pagado,FCO3448503,126079,93435,24/11/2021,24/11/2021
Pagado,FCO3448504,126272,61583,27/04/2022,27/04/2022
Pagado,FCO3448505,127096,44456,16/12/2021,16/12/2021
Pagado,FCO3448507,127921,60404,24/11/2021,24/11/2021
Pagado,FCO3448510,128398,43211,18/11/2021,18/11/2021
Pagado,FCO3448511,128465,44507,24/11/2021,24/11/2021
Pagado,FCO3448512,128908,116233,03/11/2021,03/11/2021
Pagado,FCO3448513,129076,21420,08/11/2021,08/11/2021
Pagado,FCO3448516,131512,44507,02/11/2021,02/11/2021
Pagado,FCO3448517,131580,105516,24/11/2021,24/11/2021
Pagado,FCO3448518,131767,30348,20/11/2021,20/11/2021
Pagado,FCO3448520,132108,505270,27/12/2021,27/12/2021
Pagado,FCO3448521,132331,76075,25/01/2022,25/01/2022
Pagado,FCO3448522,132676,213081,10/12/2021,10/12/2021
Pagado,FCO3448523,133398,73770,18/11/2021,18/11/2021
Pagado,FCO3448524,133769,273873,02/11/2021,02/11/2021
Pagado,FCO3448525,133799,496940,05/11/2021,05/11/2021
Pagado,FCO3448526,134229,89500,26/11/2021,26/11/2021
Pagado,FCO3448528,134785,61582,08/11/2021,08/11/2021
Pagado,FCO3448529,135234,172958,21/11/2021,21/11/2021
Pagado,FCO3448530,135239,59500,14/12/2021,14/12/2021
Pagado,FCO3448531,136486,30000,21/01/2022,21/01/2022
Pagado,FCO3448533,136940,35700,29/10/2021,29/10/2021
Pagado,FCO3448536,137849,598357,15/12/2021,15/12/2021
Pagado,FCO3448537,138045,83300,30/10/2021,30/10/2021
Pagado,FCO3448539,138566,42900,02/11/2021,02/11/2021
Pagado,FCO3448540,138594,124832,24/11/2021,24/11/2021
Pagado,FCO3448541,139023,14280,26/04/2022,26/04/2022
Pagado,FCO3448542,139297,1085399,25/11/2021,25/11/2021
Pagado,FCO3448544,139440,437920,16/11/2021,16/11/2021
Pagado,FCO3448545,139526,35700,28/10/2021,28/10/2021
Pagado,FCO3448546,139691,-668539,12/01/2022,12/01/2022
Pagado,FCO3448547,139956,694413,11/11/2021,11/11/2021
Pagado,FCO3448548,140043,411227,05/11/2021,05/11/2021
Pagado,FCO3448549,140061,41650,12/11/2021,12/11/2021
Pagado,FCO3448551,140169,338705,26/11/2021,26/11/2021
Pagado,FCO3448552,140355,424318,07/01/2022,07/01/2022
Pagado,FCO3448553,140420,2625812,19/01/2022,19/01/2022
Pagado,FCO3448555,140444,149749,14/03/2022,14/03/2022
Pagado,FCO3448556,140523,32130,24/11/2021,24/11/2021
Pagado,FCO3448557,140620,36938,29/11/2021,29/11/2021
Pagado,FCO3448559,140960,33320,29/10/2021,29/10/2021
Pagado,FCO3448560,141243,274864,04/11/2021,04/11/2021
Pagado,FCO3448561,141377,331527,22/11/2021,22/11/2021
Pagado,FCO3448562,141565,446905,10/12/2021,10/12/2021
Pagado,FCO3448563,141571,83300,30/10/2021,30/10/2021
Pagado,FCO3448564,141651,309081,20/11/2021,20/11/2021
Pagado,FCO3448565,141732,2186591,03/12/2021,03/12/2021
Pagado,FCO3448566,142603,523480,12/11/2021,12/11/2021
Pagado,FCO3448567,142642,347082,02/11/2021,02/11/2021
Pagado,FCO3448568,142735,528955,23/11/2021,23/11/2021
Pagado,FCO3448569,142981,339090,16/11/2021,16/11/2021
Pagado,FCO3448570,143339,201348,01/12/2021,01/12/2021
Pagado,FCO3448571,143521,96018,22/12/2021,22/12/2021
Pagado,FCO3448572,143521,98899,22/12/2021,22/12/2021
Pagado,FCO3448573,143640,429088,26/11/2021,26/11/2021
Pagado,FCO3448574,143810,54294,06/12/2021,06/12/2021
Pagado,FCO3448575,143857,147187,10/12/2021,10/12/2021
Pagado,FCO3448578,144278,1295111,21/12/2021,21/12/2021
Pagado,FCO3448579,144325,380580,13/05/2022,13/05/2022
Pagado,FCO3448580,144370,204392,19/11/2021,19/11/2021
Pagado,FCO3448582,144457,125145,26/11/2021,26/11/2021
Pagado,FCO3448583,144457,1190000,26/11/2021,26/11/2021
Pagado,FCO3448585,144656,41650,09/11/2021,09/11/2021
Pagado,FCO3448586,144733,627957,06/12/2021,06/12/2021
Pagado,FCO3448587,144985,109967,29/11/2021,29/11/2021
Pagado,FCO3448588,145124,85000,11/11/2021,11/11/2021
Pagado,FCO3448589,145314,581442,12/11/2021,12/11/2021
Pagado,FCO3448590,145534,2191931,10/11/2021,10/11/2021
Pagado,FCO3448592,145621,34063,16/11/2021,16/11/2021
Pagado,FCO3448593,145852,47914,10/11/2021,10/11/2021
Pagado,FCO3448594,145860,1356600,11/11/2021,11/11/2021
Pagado,FCO3448595,145863,407449,26/01/2022,26/01/2022
Pagado,FCO3448596,146246,1286980,18/11/2021,18/11/2021
Pagado,FCO3448597,146317,1057216,23/11/2021,23/11/2021
Pagado,FCO3448598,146397,527959,12/11/2021,12/11/2021
Pagado,FCO3448600,146700,341620,23/12/2021,23/12/2021
Pagado,FCO3448602,146733,793259,23/11/2021,23/11/2021
Pagado,FCO3448603,146948,134542,09/11/2021,09/11/2021
Pagado,FCO3448604,147003,359433,30/12/2021,30/12/2021
Pagado,FCO3448605,147122,168300,12/11/2021,12/11/2021
Pagado,FCO3448607,147870,1500754,17/01/2022,17/01/2022
Pagado,FCO3448608,147905,71400,04/12/2021,04/12/2021
Pagado,FCO3448609,147947,37514,16/12/2021,16/12/2021
Pagado,FCO3448610,147976,152099,09/06/2022,09/06/2022
Pagado,FCO3448611,148035,544019,11/03/2022,11/03/2022
Pagado,FCO3448612,148128,369495,14/01/2022,14/01/2022
Pagado,FCO3448613,148268,2390003,14/01/2022,14/01/2022
Pagado,FCO3448614,149114,21420,20/11/2021,20/11/2021
Pagado,FCO3448616,149556,352389,19/11/2021,19/11/2021
Pagado,FCO3448617,149638,74970,22/02/2022,22/02/2022
Pagado,FCO3448618,149889,370679,11/11/2021,11/11/2021
Pagado,FCO3448619,150070,209319,18/11/2021,18/11/2021
Pagado,FCO3448620,150105,240000,23/11/2021,23/11/2021
Pagado,FCO3448621,150191,229218,12/01/2022,12/01/2022
Pagado,FCO3448622,150210,1334841,18/11/2021,18/11/2021
Pagado,FCO3448623,150416,59500,07/12/2021,07/12/2021
Pagado,FCO3448624,150439,411026,03/11/2021,03/11/2021
Pagado,FCO3448625,150764,26918,03/12/2021,03/12/2021
Pagado,FCO3448626,150799,531136,11/11/2021,11/11/2021
Pagado,FCO3448628,150891,582208,07/12/2021,07/12/2021
Pagado,FCO3448629,150926,44508,11/02/2022,11/02/2022
Pagado,FCO3448630,151706,648436,18/11/2021,18/11/2021
Pagado,FCO3448631,152036,499800,08/12/2021,08/12/2021
Pagado,FCO3448632,152095,283633,08/11/2021,08/11/2021
Pagado,FCO3448633,152123,511690,05/11/2021,05/11/2021
Pagado,FCO3448634,152123,603162,08/11/2021,08/11/2021
Pagado,FCO3448636,154045,68128,03/03/2022,03/03/2022
Pagado,FCO3448637,154065,329727,29/11/2021,29/11/2021
Pagado,FCO3448638,154271,346168,16/11/2021,16/11/2021
Pagado,FCO3448640,154865,474379,24/11/2021,24/11/2021
Pagado,FCO3448641,154923,41650,11/11/2021,11/11/2021
Pagado,FCO3448642,154962,83658,16/05/2022,16/05/2022
Pagado,FCO3448643,155208,299900,16/12/2021,16/12/2021
Pagado,FCO3448645,155706,187961,02/11/2021,02/11/2021
Pagado,FCO3448646,156295,3009549,19/11/2021,19/11/2021
Pagado,FCO3448647,156373,82790,19/07/2022,19/07/2022
Pagado,FCO3448648,156376,218659,19/11/2021,19/11/2021
Pagado,FCO3448649,156449,595000,16/11/2021,16/11/2021
Pagado,FCO3448650,156456,55700,31/10/2021,31/10/2021
Pagado,FCO3448651,156464,188493,19/11/2021,19/11/2021
Pagado,FCO3448652,156500,174924,22/11/2021,22/11/2021
Pagado,FCO3448653,156683,175000,16/11/2021,16/11/2021
Pagado,FCO3448654,156699,179719,12/11/2021,12/11/2021
Pagado,FCO3448655,157212,200111,24/11/2021,24/11/2021
Pagado,FCO3448656,157310,85220,04/12/2021,04/12/2021
Pagado,FCO3448657,157491,75512,05/11/2021,05/11/2021
Pagado,FCO3448658,157527,218073,25/11/2021,25/11/2021
Pagado,FCO3448659,157574,375503,10/11/2021,10/11/2021
Pagado,FCO3448660,157626,506977,06/11/2021,06/11/2021
Pagado,FCO3448661,157893,294679,03/11/2021,03/11/2021
Pagado,FCO3448662,157971,492119,03/05/2022,03/05/2022
Pagado,FCO3448663,157992,495834,14/11/2021,14/11/2021
Pagado,FCO3448664,158121,179950,12/11/2021,12/11/2021
Pagado,FCO3448665,158289,142800,26/01/2022,26/01/2022
Pagado,FCO3448666,158357,240334,03/11/2021,03/11/2021
Pagado,FCO3448667,158571,611660,12/11/2021,12/11/2021
Pagado,FCO3448668,158598,110602,30/10/2021,30/10/2021
Pagado,FCO3448669,158609,339050,12/11/2021,12/11/2021
Pagado,FCO3448670,158615,202386,12/11/2021,12/11/2021
Pagado,FCO3448671,158650,132147,17/11/2021,17/11/2021
Pagado,FCO3448673,158942,549727,22/11/2021,22/11/2021
Pagado,FCO3448674,159086,179719,04/11/2021,04/11/2021
Pagado,FCO3448675,159124,64501,02/12/2021,02/12/2021
Pagado,FCO3448677,159331,114993,24/11/2021,24/11/2021
Pagado,FCO3448678,159620,320661,15/12/2021,15/12/2021
Pagado,FCO3448679,159703,733814,17/11/2021,17/11/2021
Pagado,FCO3448680,160075,65080,17/11/2021,17/11/2021
Pagado,FCO3448681,160478,153958,25/01/2022,25/01/2022
Pagado,FCO3448683,160897,41650,13/11/2021,13/11/2021
Pagado,FCO3448684,160990,158678,15/12/2021,15/12/2021
Pagado,FCO3448685,161559,0,14/12/2021,14/12/2021
Pagado,FCO3448686,161677,165567,18/11/2021,18/11/2021
Pagado,FCO3448687,161714,126859,03/11/2021,03/11/2021
Pagado,FCO3448688,161955,750794,12/11/2021,12/11/2021
Pagado,FCO3448690,162024,107298,05/11/2021,05/11/2021
Pagado,FCO3448691,162069,1586666,19/11/2021,19/11/2021
Pagado,FCO3448692,162115,89500,29/10/2021,29/10/2021
Pagado,FCO3448693,162220,86232,21/12/2021,21/12/2021
Pagado,FCO3448694,162233,531136,09/02/2022,09/02/2022
Pagado,FCO3448696,162404,597103,29/11/2021,29/11/2021
Pagado,FCO3448697,162490,47701,17/11/2021,17/11/2021
Pagado,FCO3448698,162603,103263,12/11/2021,12/11/2021
Pagado,FCO3448699,162611,7837,18/03/2022,18/03/2022
Pagado,FCO3448700,162881,874064,05/11/2021,05/11/2021
Pagado,FCO3448703,163074,83137,05/11/2021,05/11/2021
Pagado,FCO3448704,163237,940879,19/11/2021,19/11/2021
Pagado,FCO3448705,163443,1586666,29/11/2021,29/11/2021
Pagado,FCO3448707,163596,93877,17/11/2021,17/11/2021
Pagado,FCO3448708,163619,510706,04/11/2021,04/11/2021
Pagado,FCO3448709,163718,838378,28/12/2021,28/12/2021
Pagado,FCO3448710,164031,396668,31/01/2022,31/01/2022
Pagado,FCO3448711,164289,1395448,24/11/2021,24/11/2021
Pagado,FCO3448712,164319,1090588,02/11/2021,02/11/2021
Pagado,FCO3448713,164356,473962,12/11/2021,12/11/2021
Pagado,FCO3448714,164381,334003,10/11/2021,10/11/2021
Pagado,FCO3448715,164388,357991,08/11/2021,08/11/2021
Pagado,FCO3448716,164438,119000,16/11/2021,16/11/2021
Pagado,FCO3448718,164680,291029,30/11/2021,30/11/2021
Pagado,FCO3448721,164818,1401649,07/12/2021,07/12/2021
Pagado,FCO3448722,165050,323808,05/11/2021,05/11/2021
Pagado,FCO3448723,165201,234941,17/01/2022,17/01/2022
Pagado,FCO3448724,165304,2091544,25/04/2022,25/04/2022
Pagado,FCO3448725,165351,29155,01/02/2022,01/02/2022
Pagado,FCO3448726,165680,257397,24/11/2021,24/11/2021
Pagado,FCO3448727,165701,455175,27/01/2022,27/01/2022
Pagado,FCO3448728,165757,132197,16/08/2022,16/08/2022
Pagado,FCO3448729,166531,105718,18/01/2022,18/01/2022
Pagado,FCO3448730,166711,428400,15/12/2021,15/12/2021
Pagado,FCO3448732,166936,331829,17/11/2021,17/11/2021
Pagado,FCO3448733,167228,232467,25/11/2021,25/11/2021
Pagado,FCO3448734,167248,635583,16/11/2021,16/11/2021
Pagado,FCO3448736,167559,434284,18/11/2021,18/11/2021
Pagado,FCO3448737,168101,113358,07/12/2021,07/12/2021
Pagado,FCO3448738,168198,106780,18/11/2021,18/11/2021
Pagado,FCO3448740,169338,2535998,07/01/2022,07/01/2022
Pagado,FCO3448741,169514,44032,08/11/2021,08/11/2021
Pagado,FCO3448742,169556,2110550,19/11/2021,19/11/2021
Pagado,FCO3448743,169708,373192,05/11/2021,05/11/2021
Pagado,FCO3448744,170136,2365477,11/11/2021,11/11/2021
Pagado,FCO3448745,170265,130050,12/01/2022,12/01/2022
Pagado,FCO3448746,170265,1190000,12/01/2022,12/01/2022
Pagado,FCO3448747,170290,510688,18/11/2021,18/11/2021
Pagado,FCO3448748,170471,391150,09/04/2022,09/04/2022
Pagado,FCO3448749,170477,1286985,02/11/2021,02/11/2021
Pagado,FCO3448750,170494,3334229,10/11/2021,10/11/2021
Pagado,FCO3448751,170599,126650,19/01/2022,19/01/2022
Pagado,FCO3448752,171065,92413,29/10/2021,29/10/2021
Pagado,FCO3448753,171148,389826,25/11/2021,25/11/2021
Pagado,FCO3448754,171198,232165,29/11/2021,29/11/2021
Pagado,FCO3448755,171710,5712000,28/10/2021,28/10/2021
Pagado,FCO3448756,172060,164046,26/04/2022,26/04/2022
Pagado,FCO3448757,172134,40316,03/11/2021,03/11/2021
Pagado,FCO3448758,172151,274898,13/11/2021,13/11/2021
Pagado,FCO3448759,172152,304197,24/11/2021,24/11/2021
Pagado,FCO3448760,172237,109717,08/11/2021,08/11/2021
Pagado,FCO3448761,172496,83300,12/11/2021,12/11/2021
Pagado,FCO3448762,172612,224053,10/11/2021,10/11/2021
Pagado,FCO3448763,172724,61141,17/11/2021,17/11/2021
Pagado,FCO3448764,173080,1994041,05/11/2021,05/11/2021
Pagado,FCO3448765,173193,159551,19/11/2021,19/11/2021
Pagado,FCO3448767,173376,126737,28/10/2021,28/10/2021
Pagado,FCO3448768,173642,724549,16/11/2021,16/11/2021
Pagado,FCO3448769,173693,714000,18/11/2021,18/11/2021
Pagado,FCO3448770,173693,1631300,18/11/2021,18/11/2021
Pagado,FCO3448771,173721,339085,26/11/2021,26/11/2021
Pagado,FCO3448772,173959,343832,18/01/2022,18/01/2022
Pagado,FCO3448773,174072,1615620,12/11/2021,12/11/2021
Pagado,FCO3448774,174133,-65380,23/03/2022,23/03/2022
Pagado,FCO3448775,174193,1090446,08/11/2021,08/11/2021
Pagado,FCO3448776,174415,373815,09/11/2021,09/11/2021
Pagado,FCO3448777,174920,206871,09/11/2021,09/11/2021
Pagado,FCO3448778,174998,331528,17/11/2021,17/11/2021
Pagado,FCO3448779,175078,211098,22/11/2021,22/11/2021
Pagado,FCO3448780,175166,714000,03/11/2021,03/11/2021
Pagado,FCO3448781,175223,451771,05/11/2021,05/11/2021
Pagado,FCO3448782,175299,90396,25/11/2021,25/11/2021
Pagado,FCO3448783,175388,3555761,22/11/2021,22/11/2021
Pagado,FCO3448784,175663,119807,30/11/2021,30/11/2021
