Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Pagado,F001-1094320,22315,53,11/02/2022,11/02/2022
Pagado,F001-1092885,88475,121,11/02/2022,11/02/2022
Pagado,F001-1093881,1786980,67,11/02/2022,11/02/2022
Pagado,F001-1092709,45076,183,11/02/2022,11/02/2022
Pagado,F001-1092775,58897,673,11/02/2022,11/02/2022
Pagado,F001-1092843,76688,59,11/02/2022,11/02/2022
Pagado,F001-1093724,736101,109,11/02/2022,11/02/2022
Pagado,F001-1094350,50359,330,11/02/2022,11/02/2022
Pagado,F001-1092768,58198,309,11/02/2022,11/02/2022
Pagado,F001-1092830,72835,900,11/02/2022,11/02/2022
Pagado,F001-1092577,275624,236,11/02/2022,11/02/2022
Pagado,F001-1092672,22281,142,11/02/2022,11/02/2022
Pagado,F001-1093641,359835,130,11/02/2022,11/02/2022
Pagado,F001-1095617,2280866,47,11/02/2022,11/02/2022
Pagado,F001-1092668,20432,85,11/02/2022,11/02/2022
Pagado,F001-1091072,8059292,60,11/02/2022,11/02/2022
Pagado,F001-1091490,1860877,71,11/02/2022,11/02/2022
Pagado,F001-1091155,7570,41,11/02/2022,11/02/2022
Pagado,F001-1091506,2095053,93,11/02/2022,11/02/2022
Pagado,F001-1089735,97840,133,11/02/2022,11/02/2022
Pagado,F001-1091047,7975179,121,11/02/2022,11/02/2022
Pagado,F001-1091354,426853,93,11/02/2022,11/02/2022
Pagado,F001-1090874,2931820,479,11/02/2022,11/02/2022
Pagado,F001-1093893,1814992,85,11/02/2022,11/02/2022
Pagado,B005-0018668,334304,83,11/02/2022,11/02/2022
Pagado,F001-1092657,12143,130,11/02/2022,11/02/2022
Pagado,F001-1094540,717098,41,11/02/2022,11/02/2022
Pagado,F001-1095623,2761991,93,11/02/2022,11/02/2022
Pagado,F001-1095649,723484,117,11/02/2022,11/02/2022
Pagado,F001-1094073,7011341,42,11/02/2022,11/02/2022
Pagado,F001-1094053,6891208,278,11/02/2022,11/02/2022
Pagado,F001-1092923,111458,54,11/02/2022,11/02/2022
Pagado,F001-1094047,6866741,22,11/02/2022,11/02/2022
Pagado,F001-1094414,75363,117,11/02/2022,11/02/2022
Pagado,F001-1092527,7974495,8,11/02/2022,11/02/2022
Pagado,F001-1092528,7974495,41,11/02/2022,11/02/2022
