Estatus,Nro.Fiscal,IdCliente,Val.aplicado,FechaFac.,FechaPago
Nota credito,FGT3852684771,743937,353,31/10/2022,31/10/2022
Nota credito,FGT234373860,8058954,122,31/10/2022,31/10/2022
Nota credito,FGT2412007283,8058954,122,31/10/2022,31/10/2022
Nota credito,FGT2413185346,8058954,122,31/10/2022,31/10/2022
Nota credito,FGT1221283709,721947,358,31/10/2022,31/10/2022
Nota credito,FGT2555463619,721947,358,31/10/2022,31/10/2022
Nota credito,FGT3887874746,721947,358,31/10/2022,31/10/2022
Nota credito,FGT977948016,6552908,269,31/10/2022,31/10/2022
Nota credito,FGT1856520877,6552908,269,31/10/2022,31/10/2022
Nota credito,FGT3654370761,6552908,269,31/10/2022,31/10/2022
Nota credito,FGT2113292172,7973655,105,31/10/2022,31/10/2022
Nota credito,FGT381043053,7971273,571,31/10/2022,31/10/2022
Nota credito,FGT3085388100,7971273,571,31/10/2022,31/10/2022
Nota credito,FGT3176877207,7971273,571,31/10/2022,31/10/2022
Nota credito,FGT586107936,746669,419,31/10/2022,31/10/2022
Nota credito,FGT1339508273,746669,419,31/10/2022,31/10/2022
Nota credito,FGT2270384073,746669,419,31/10/2022,31/10/2022
Nota credito,FGT1331777064,736966,997,31/10/2022,31/10/2022
Nota credito,FGT2838383135,736966,997,31/10/2022,31/10/2022
Nota credito,FGT3213837968,736966,997,31/10/2022,31/10/2022
Nota credito,FGT88424465,6482665,122,31/10/2022,31/10/2022
Nota credito,FGT893011237,6482665,122,31/10/2022,31/10/2022
Nota credito,FGT2545831223,6482665,122,31/10/2022,31/10/2022
Nota credito,FGT270026396,4924456,145,31/10/2022,31/10/2022
Nota credito,FGT1069567830,4924456,145,31/10/2022,31/10/2022
Nota credito,FGT392515126,742213,564,31/10/2022,31/10/2022
Nota credito,FGT1701071678,742213,564,31/10/2022,31/10/2022
Nota credito,FGT3935782554,742213,564,31/10/2022,31/10/2022
Nota credito,FGT394349580,8059671,297,31/10/2022,31/10/2022
Nota credito,FGT608585667,8059671,297,31/10/2022,31/10/2022
Nota credito,FGT3863955757,8059671,297,31/10/2022,31/10/2022
Nota credito,FGT680676745,735867,285,31/10/2022,31/10/2022
Nota credito,FGT1098926772,7967473,289,31/10/2022,31/10/2022
Nota credito,FGT2020558464,7967473,289,31/10/2022,31/10/2022
Nota credito,FGT3063892751,7967473,289,31/10/2022,31/10/2022
Nota credito,FGT1169311621,4436502,898,31/10/2022,31/10/2022
Nota credito,FGT1399802724,4436502,898,31/10/2022,31/10/2022
Nota credito,FGT3674161880,4436502,898,31/10/2022,31/10/2022
Nota credito,FGT990003404,718859,240,31/10/2022,31/10/2022
Nota credito,FGT1855276218,718859,240,31/10/2022,31/10/2022
Nota credito,FGT2730377382,718859,240,31/10/2022,31/10/2022
Nota credito,FGT724518959,6342981,184,31/10/2022,31/10/2022
Nota credito,FGT1355106653,6342981,184,31/10/2022,31/10/2022
Nota credito,FGT4044246528,6342981,184,31/10/2022,31/10/2022
Nota credito,FGT553864783,732190,567,31/10/2022,31/10/2022
Nota credito,FGT1366510889,732190,567,31/10/2022,31/10/2022
Nota credito,FGT4241968608,732190,567,31/10/2022,31/10/2022
Nota credito,FGT1965901470,6354150,385,31/10/2022,31/10/2022
Nota credito,FGT3975694278,6354150,385,31/10/2022,31/10/2022
Nota credito,FGT4065807562,6354150,385,31/10/2022,31/10/2022
Nota credito,FGT1434207760,730418,457,31/10/2022,31/10/2022
Nota credito,FGT1896761078,730418,457,31/10/2022,31/10/2022
Nota credito,FGT4128524368,730418,457,31/10/2022,31/10/2022
Nota credito,FGT2535082305,6398951,350,31/10/2022,31/10/2022
Nota credito,FGT795429213,6344011,402,31/10/2022,31/10/2022
Nota credito,FGT861290528,6344011,402,31/10/2022,31/10/2022
Nota credito,FGT4018096641,6344011,402,31/10/2022,31/10/2022
Nota credito,FGT3681569219,718137,151,31/10/2022,31/10/2022
Nota credito,FGT3876407645,718137,151,31/10/2022,31/10/2022
Nota credito,FGT565199147,736349,141,31/10/2022,31/10/2022
Nota credito,FGT3233892397,736349,141,31/10/2022,31/10/2022
Nota credito,FGT4198450009,736349,141,31/10/2022,31/10/2022
Nota credito,FGT324879945,7368479,59,31/10/2022,31/10/2022
Nota credito,FGT447171981,7368479,59,31/10/2022,31/10/2022
Nota credito,FGT940330065,7368479,59,31/10/2022,31/10/2022
Nota credito,FGT725961762,740852,635,31/10/2022,31/10/2022
Nota credito,FGT1122190429,740852,635,31/10/2022,31/10/2022
Nota credito,FGT3942534890,740852,635,31/10/2022,31/10/2022
